"year","county_name","state_id","county_population","violent_crime_county","county_state"
2008,"Jefferson","WV",8853,28,"Jefferson WV"
2008,"Jefferson","WI",53467,106,"Jefferson WI"
2009,"Jefferson","AL",457394,1123,"Jefferson AL"
2009,"Jefferson","AR",56244,728,"Jefferson AR"
2009,"Jefferson","CO",302626,1094,"Jefferson CO"
2009,"Jefferson","FL",2541,30,"Jefferson FL"
2009,"Jefferson","GA",2205,13,"Jefferson GA"
2009,"Jefferson","ID",3438,14,"Jefferson ID"
2009,"Jefferson","IA",9177,13,"Jefferson IA"
2009,"Jefferson","KS",1974,0,"Jefferson KS"
2009,"Jefferson","LA",102173,486,"Jefferson LA"
2009,"Jefferson","MO",51460,162,"Jefferson MO"
2009,"Jefferson","MT",1458,3,"Jefferson MT"
2009,"Jefferson","NY",27387,118,"Jefferson NY"
2009,"Jefferson","OH",7161,30,"Jefferson OH"
2009,"Jefferson","OK",1802,12,"Jefferson OK"
2009,"Jefferson","OR",6093,21,"Jefferson OR"
2009,"Jefferson","PA",14457,61,"Jefferson PA"
2009,"Jefferson","TN",14925,44,"Jefferson TN"
2009,"Jefferson","TX",208677,553,"Jefferson TX"
2009,"Jefferson","WA",9223,16,"Jefferson WA"
2009,"Jefferson","WV",9843,11,"Jefferson WV"
2009,"Jefferson","WI",51775,159,"Jefferson WI"
2010,"Jefferson","AL",272412,904,"Jefferson AL"
2010,"Jefferson","AR",56378,694,"Jefferson AR"
2010,"Jefferson","CO",299951,972,"Jefferson CO"
2010,"Jefferson","FL",2426,37,"Jefferson FL"
2010,"Jefferson","GA",2111,13,"Jefferson GA"
2010,"Jefferson","ID",3568,6,"Jefferson ID"
2010,"Jefferson","IA",9251,15,"Jefferson IA"
2010,"Jefferson","KS",2136,7,"Jefferson KS"
2010,"Jefferson","KY",56424,148,"Jefferson KY"
2010,"Jefferson","LA",105447,327,"Jefferson LA"
2010,"Jefferson","MO",58453,162,"Jefferson MO"
2010,"Jefferson","MT",1503,3,"Jefferson MT"
2010,"Jefferson","NY",27267,118,"Jefferson NY"
2010,"Jefferson","OH",21755,109,"Jefferson OH"
2010,"Jefferson","OK",1065,5,"Jefferson OK"
2010,"Jefferson","PA",12961,63,"Jefferson PA"
2010,"Jefferson","TN",15104,43,"Jefferson TN"
2010,"Jefferson","TX",208236,1468,"Jefferson TX"
2010,"Jefferson","WA",9188,17,"Jefferson WA"
2010,"Jefferson","WI",51795,172,"Jefferson WI"
2011,"Jefferson","AR",56329,686,"Jefferson AR"
2011,"Jefferson","CO",309863,982,"Jefferson CO"
2011,"Jefferson","FL",2540,21,"Jefferson FL"
2011,"Jefferson","GA",2216,14,"Jefferson GA"
2011,"Jefferson","ID",3989,2,"Jefferson ID"
2011,"Jefferson","IL",15323,191,"Jefferson IL"
2011,"Jefferson","IA",9514,20,"Jefferson IA"
2011,"Jefferson","KS",4313,0,"Jefferson KS"
2011,"Jefferson","KY",61723,134,"Jefferson KY"
2011,"Jefferson","LA",103184,315,"Jefferson LA"
2011,"Jefferson","MO",58589,164,"Jefferson MO"
2011,"Jefferson","NY",28498,89,"Jefferson NY"
2011,"Jefferson","OH",22130,96,"Jefferson OH"
2011,"Jefferson","OK",3134,5,"Jefferson OK"
2011,"Jefferson","OR",6110,11,"Jefferson OR"
2011,"Jefferson","PA",15926,29,"Jefferson PA"
2011,"Jefferson","TN",15005,32,"Jefferson TN"
2011,"Jefferson","TX",223449,607,"Jefferson TX"
2011,"Jefferson","WA",9256,24,"Jefferson WA"
2011,"Jefferson","WI",53476,125,"Jefferson WI"
2012,"Jefferson","AL",483450,1173,"Jefferson AL"
2012,"Jefferson","AR",55258,631,"Jefferson AR"
2012,"Jefferson","CO",306062,986,"Jefferson CO"
2012,"Jefferson","FL",2521,16,"Jefferson FL"
2012,"Jefferson","GA",4228,33,"Jefferson GA"
2012,"Jefferson","ID",4015,5,"Jefferson ID"
2012,"Jefferson","IL",15243,190,"Jefferson IL"
2012,"Jefferson","KY",62972,130,"Jefferson KY"
2012,"Jefferson","LA",102874,263,"Jefferson LA"
2012,"Jefferson","MO",58681,144,"Jefferson MO"
2012,"Jefferson","MT",1189,2,"Jefferson MT"
2012,"Jefferson","OH",12308,20,"Jefferson OH"
2012,"Jefferson","OK",3137,1,"Jefferson OK"
2012,"Jefferson","OR",6102,15,"Jefferson OR"
2012,"Jefferson","PA",15825,31,"Jefferson PA"
2012,"Jefferson","TN",15062,47,"Jefferson TN"
2012,"Jefferson","TX",222607,511,"Jefferson TX"
2012,"Jefferson","WA",9219,18,"Jefferson WA"
2012,"Jefferson","WV",1749,1,"Jefferson WV"
2012,"Jefferson","WI",29551,34,"Jefferson WI"
2013,"Jefferson","AL",474696,1110,"Jefferson AL"
2013,"Jefferson","AR",6809,6,"Jefferson AR"
2013,"Jefferson","CO",312989,932,"Jefferson CO"
2013,"Jefferson","FL",2431,19,"Jefferson FL"
2013,"Jefferson","GA",2096,10,"Jefferson GA"
2013,"Jefferson","ID",4031,5,"Jefferson ID"
2013,"Jefferson","IL",15203,217,"Jefferson IL"
2013,"Jefferson","IA",9488,13,"Jefferson IA"
2013,"Jefferson","KS",1403,3,"Jefferson KS"
2013,"Jefferson","KY",64640,147,"Jefferson KY"
2013,"Jefferson","LA",102431,298,"Jefferson LA"
2013,"Jefferson","MO",59354,160,"Jefferson MO"
2013,"Jefferson","MT",1187,7,"Jefferson MT"
2013,"Jefferson","NY",29589,109,"Jefferson NY"
2013,"Jefferson","OH",8757,12,"Jefferson OH"
2013,"Jefferson","OK",3037,10,"Jefferson OK"
2013,"Jefferson","PA",12951,21,"Jefferson PA"
2013,"Jefferson","TN",15165,38,"Jefferson TN"
2013,"Jefferson","TX",218171,533,"Jefferson TX"
2013,"Jefferson","WA",9112,41,"Jefferson WA"
2013,"Jefferson","WV",7570,11,"Jefferson WV"
2013,"Jefferson","WI",55435,136,"Jefferson WI"
2014,"Jefferson","AL",435732,519,"Jefferson AL"
2014,"Jefferson","AR",52151,583,"Jefferson AR"
2014,"Jefferson","CO",311904,1019,"Jefferson CO"
2014,"Jefferson","FL",2417,15,"Jefferson FL"
2014,"Jefferson","ID",4061,1,"Jefferson ID"
2014,"Jefferson","IL",15232,192,"Jefferson IL"
2014,"Jefferson","IA",9451,9,"Jefferson IA"
2014,"Jefferson","KS",853,1,"Jefferson KS"
2014,"Jefferson","KY",65137,113,"Jefferson KY"
2014,"Jefferson","MO",59842,163,"Jefferson MO"
2014,"Jefferson","MT",1197,7,"Jefferson MT"
2014,"Jefferson","NY",1392,0,"Jefferson NY"
2014,"Jefferson","OH",8715,2,"Jefferson OH"
2014,"Jefferson","OK",3063,3,"Jefferson OK"
2014,"Jefferson","PA",15788,25,"Jefferson PA"
2014,"Jefferson","TN",15173,70,"Jefferson TN"
2014,"Jefferson","TX",218102,555,"Jefferson TX"
2014,"Jefferson","WA",9231,58,"Jefferson WA"
2014,"Jefferson","WI",49588,91,"Jefferson WI"
2015,"Jefferson","AL",480614,1196,"Jefferson AL"
2015,"Jefferson","AR",51228,573,"Jefferson AR"
2015,"Jefferson","CO",324667,1170,"Jefferson CO"
2015,"Jefferson","FL",2373,20,"Jefferson FL"
2015,"Jefferson","GA",4404,27,"Jefferson GA"
2015,"Jefferson","ID",4052,4,"Jefferson ID"
2015,"Jefferson","IL",17481,205,"Jefferson IL"
2015,"Jefferson","IA",9827,9,"Jefferson IA"
2015,"Jefferson","KS",2460,2,"Jefferson KS"
2015,"Jefferson","KY",65190,149,"Jefferson KY"
2015,"Jefferson","LA",35765,87,"Jefferson LA"
2015,"Jefferson","MO",60266,167,"Jefferson MO"
2015,"Jefferson","MT",1207,12,"Jefferson MT"
2015,"Jefferson","NE",3771,16,"Jefferson NE"
2015,"Jefferson","NY",29080,145,"Jefferson NY"
2015,"Jefferson","OH",11976,21,"Jefferson OH"
2015,"Jefferson","OK",2974,9,"Jefferson OK"
2015,"Jefferson","OR",6590,25,"Jefferson OR"
2015,"Jefferson","PA",15633,27,"Jefferson PA"
2015,"Jefferson","TN",14878,49,"Jefferson TN"
2015,"Jefferson","TX",217688,510,"Jefferson TX"
2015,"Jefferson","WA",9288,34,"Jefferson WA"
2015,"Jefferson","WV",5816,2,"Jefferson WV"
2015,"Jefferson","WI",47646,95,"Jefferson WI"
2017,"Jefferson","AL",242725,1616,"Jefferson AL"
2017,"Jefferson","AR",49596,807,"Jefferson AR"
2017,"Jefferson","CO",334094,363,"Jefferson CO"
2017,"Jefferson","FL",2385,11,"Jefferson FL"
2017,"Jefferson","GA",4386,25,"Jefferson GA"
2017,"Jefferson","ID",4078,6,"Jefferson ID"
2017,"Jefferson","IL",17452,183,"Jefferson IL"
2017,"Jefferson","IA",10337,16,"Jefferson IA"
2017,"Jefferson","KS",2593,4,"Jefferson KS"
2017,"Jefferson","KY",61225,106,"Jefferson KY"
2017,"Jefferson","LA",102977,271,"Jefferson LA"
2017,"Jefferson","MO",57802,130,"Jefferson MO"
2017,"Jefferson","MT",1239,5,"Jefferson MT"
2017,"Jefferson","NE",3680,14,"Jefferson NE"
2017,"Jefferson","NY",27019,139,"Jefferson NY"
2017,"Jefferson","OH",26543,65,"Jefferson OH"
2017,"Jefferson","OK",989,3,"Jefferson OK"
2017,"Jefferson","OR",6800,26,"Jefferson OR"
2017,"Jefferson","PA",15424,20,"Jefferson PA"
2017,"Jefferson","TN",14970,44,"Jefferson TN"
2017,"Jefferson","TX",219859,566,"Jefferson TX"
2017,"Jefferson","WA",9596,30,"Jefferson WA"
2017,"Jefferson","WV",6062,4,"Jefferson WV"
2017,"Jefferson","WI",55371,98,"Jefferson WI"
1999,"Jefferson Davis","LA",11322,718,"Jefferson Davis LA"
2000,"Jefferson Davis","LA",11939,657,"Jefferson Davis LA"
2001,"Jefferson Davis","LA",11322,718,"Jefferson Davis LA"
2003,"Jefferson Davis","LA",10818,77,"Jefferson Davis LA"
2004,"Jefferson Davis","LA",10758,77,"Jefferson Davis LA"
2005,"Jefferson Davis","LA",4177,24,"Jefferson Davis LA"
2006,"Jefferson Davis","LA",12857,90,"Jefferson Davis LA"
2007,"Jefferson Davis","LA",14723,100,"Jefferson Davis LA"
2008,"Jefferson Davis","LA",11728,63,"Jefferson Davis LA"
2009,"Jefferson Davis","LA",13349,72,"Jefferson Davis LA"
2010,"Jefferson Davis","LA",13275,62,"Jefferson Davis LA"
2011,"Jefferson Davis","LA",13241,51,"Jefferson Davis LA"
2012,"Jefferson Davis","LA",2762,4,"Jefferson Davis LA"
2013,"Jefferson Davis","LA",12939,33,"Jefferson Davis LA"
2014,"Jefferson Davis","LA",10138,43,"Jefferson Davis LA"
2015,"Jefferson Davis","LA",12880,23,"Jefferson Davis LA"
2017,"Jefferson Davis","LA",13306,80,"Jefferson Davis LA"
2007,"Jenkins","GA",3525,44,"Jenkins GA"
2009,"Jenkins","GA",3445,44,"Jenkins GA"
2017,"Jenkins","GA",2853,33,"Jenkins GA"
2005,"Jennings","IN",6490,10,"Jennings IN"
2006,"Jennings","IN",6476,6,"Jennings IN"
2007,"Jennings","IN",6407,15,"Jennings IN"
2008,"Jennings","IN",6294,10,"Jennings IN"
2009,"Jennings","IN",6269,14,"Jennings IN"
2010,"Jennings","IN",6274,5,"Jennings IN"
2011,"Jennings","IN",6762,8,"Jennings IN"
2013,"Jennings","IN",6640,22,"Jennings IN"
2017,"Jennings","IN",6837,18,"Jennings IN"
2005,"Jerome","ID",8592,46,"Jerome ID"
2006,"Jerome","ID",8725,23,"Jerome ID"
2007,"Jerome","ID",8778,24,"Jerome ID"
2008,"Jerome","ID",8923,28,"Jerome ID"
2009,"Jerome","ID",9280,25,"Jerome ID"
2010,"Jerome","ID",9714,31,"Jerome ID"
2011,"Jerome","ID",11010,31,"Jerome ID"
2012,"Jerome","ID",11115,45,"Jerome ID"
2013,"Jerome","ID",11059,30,"Jerome ID"
2014,"Jerome","ID",11064,38,"Jerome ID"
2015,"Jerome","ID",11254,30,"Jerome ID"
2017,"Jerome","ID",11380,27,"Jerome ID"
2011,"Jersey","IL",9166,36,"Jersey IL"
2012,"Jersey","IL",9113,30,"Jersey IL"
2013,"Jersey","IL",9152,20,"Jersey IL"
2014,"Jersey","IL",9238,14,"Jersey IL"
2015,"Jersey","IL",9206,28,"Jersey IL"
2017,"Jersey","IL",8950,21,"Jersey IL"
2005,"Jessamine","KY",5884,1,"Jessamine KY"
2006,"Jessamine","KY",5872,1,"Jessamine KY"
2007,"Jessamine","KY",31357,65,"Jessamine KY"
2008,"Jessamine","KY",32475,81,"Jessamine KY"
2010,"Jessamine","KY",33714,52,"Jessamine KY"
2011,"Jessamine","KY",31920,80,"Jessamine KY"
2012,"Jessamine","KY",32086,64,"Jessamine KY"
2013,"Jessamine","KY",32301,70,"Jessamine KY"
2014,"Jessamine","KY",35013,58,"Jessamine KY"
2015,"Jessamine","KY",35530,49,"Jessamine KY"
2017,"Jessamine","KY",36713,63,"Jessamine KY"
1999,"Jim Wells","TX",20828,0,"Jim Wells TX"
2000,"Jim Wells","TX",21672,0,"Jim Wells TX"
2001,"Jim Wells","TX",20828,0,"Jim Wells TX"
2003,"Jim Wells","TX",19401,334,"Jim Wells TX"
2004,"Jim Wells","TX",19634,138,"Jim Wells TX"
2005,"Jim Wells","TX",24050,182,"Jim Wells TX"
2006,"Jim Wells","TX",24430,164,"Jim Wells TX"
2007,"Jim Wells","TX",24098,154,"Jim Wells TX"
2008,"Jim Wells","TX",24093,191,"Jim Wells TX"
2009,"Jim Wells","TX",24094,197,"Jim Wells TX"
2010,"Jim Wells","TX",23860,173,"Jim Wells TX"
2011,"Jim Wells","TX",23561,218,"Jim Wells TX"
2012,"Jim Wells","TX",23708,180,"Jim Wells TX"
2013,"Jim Wells","TX",23752,176,"Jim Wells TX"
2014,"Jim Wells","TX",23754,172,"Jim Wells TX"
2015,"Jim Wells","TX",4001,36,"Jim Wells TX"
2017,"Jim Wells","TX",21933,95,"Jim Wells TX"
2011,"Jo Daviess","IL",5148,16,"Jo Daviess IL"
2012,"Jo Daviess","IL",8615,25,"Jo Daviess IL"
2013,"Jo Daviess","IL",8502,22,"Jo Daviess IL"
2014,"Jo Daviess","IL",7596,20,"Jo Daviess IL"
2015,"Jo Daviess","IL",9705,21,"Jo Daviess IL"
2017,"Jo Daviess","IL",8671,20,"Jo Daviess IL"
1999,"Johnson","IN",51054,712,"Johnson IN"
1999,"Johnson","IA",73764,628,"Johnson IA"
1999,"Johnson","MO",17524,644,"Johnson MO"
1999,"Johnson","TX",46510,675,"Johnson TX"
2000,"Johnson","IN",53430,0,"Johnson IN"
2000,"Johnson","IA",75892,657,"Johnson IA"
2000,"Johnson","MO",17793,700,"Johnson MO"
2000,"Johnson","TX",50239,766,"Johnson TX"
2001,"Johnson","IN",51054,712,"Johnson IN"
2001,"Johnson","IA",73764,628,"Johnson IA"
2001,"Johnson","MO",17524,644,"Johnson MO"
2001,"Johnson","TX",46510,675,"Johnson TX"
2003,"Johnson","IN",59815,259,"Johnson IN"
2003,"Johnson","IA",80506,386,"Johnson IA"
2003,"Johnson","KS",96293,215,"Johnson KS"
2003,"Johnson","MO",17033,34,"Johnson MO"
2003,"Johnson","TX",52114,185,"Johnson TX"
2004,"Johnson","IN",60787,258,"Johnson IN"
2004,"Johnson","IA",80869,242,"Johnson IA"
2004,"Johnson","KS",365572,877,"Johnson KS"
2004,"Johnson","MO",17225,39,"Johnson MO"
2004,"Johnson","TX",54157,183,"Johnson TX"
2005,"Johnson","IN",69221,265,"Johnson IN"
2005,"Johnson","IA",88547,220,"Johnson IA"
2005,"Johnson","KS",476385,1241,"Johnson KS"
2005,"Johnson","KY",4124,4,"Johnson KY"
2005,"Johnson","MO",20940,61,"Johnson MO"
2005,"Johnson","TN",2463,4,"Johnson TN"
2005,"Johnson","TX",68449,230,"Johnson TX"
2005,"Johnson","WY",4279,21,"Johnson WY"
2006,"Johnson","IN",71344,250,"Johnson IN"
2006,"Johnson","IA",89982,288,"Johnson IA"
2006,"Johnson","KS",476531,992,"Johnson KS"
2006,"Johnson","KY",4173,3,"Johnson KY"
2006,"Johnson","MO",23846,64,"Johnson MO"
2006,"Johnson","TN",2450,3,"Johnson TN"
2006,"Johnson","TX",77350,246,"Johnson TX"
2006,"Johnson","WY",4338,16,"Johnson WY"
2007,"Johnson","AR",8553,40,"Johnson AR"
2007,"Johnson","IN",77146,238,"Johnson IN"
2007,"Johnson","IA",81196,248,"Johnson IA"
2007,"Johnson","KS",375295,718,"Johnson KS"
2007,"Johnson","KY",4176,4,"Johnson KY"
2007,"Johnson","MO",24428,48,"Johnson MO"
2007,"Johnson","TN",2389,9,"Johnson TN"
2007,"Johnson","TX",80800,241,"Johnson TX"
2007,"Johnson","WY",4566,28,"Johnson WY"
2008,"Johnson","AR",8621,17,"Johnson AR"
2008,"Johnson","IN",79439,297,"Johnson IN"
2008,"Johnson","IA",98262,324,"Johnson IA"
2008,"Johnson","KS",388708,746,"Johnson KS"
2008,"Johnson","KY",4120,4,"Johnson KY"
2008,"Johnson","MO",25492,52,"Johnson MO"
2008,"Johnson","TN",2397,7,"Johnson TN"
2008,"Johnson","TX",82538,235,"Johnson TX"
2008,"Johnson","WY",4690,27,"Johnson WY"
2009,"Johnson","AR",8679,11,"Johnson AR"
2009,"Johnson","IN",81571,295,"Johnson IN"
2009,"Johnson","IA",99880,311,"Johnson IA"
2009,"Johnson","KS",368756,659,"Johnson KS"
2009,"Johnson","MO",25872,47,"Johnson MO"
2009,"Johnson","NE",1563,1,"Johnson NE"
2009,"Johnson","TN",2398,7,"Johnson TN"
2009,"Johnson","TX",84824,289,"Johnson TX"
2009,"Johnson","WY",4945,12,"Johnson WY"
2010,"Johnson","AR",8843,28,"Johnson AR"
2010,"Johnson","IN",83640,255,"Johnson IN"
2010,"Johnson","IA",103439,230,"Johnson IA"
2010,"Johnson","KS",519462,855,"Johnson KS"
2010,"Johnson","KY",4152,9,"Johnson KY"
2010,"Johnson","MO",25920,42,"Johnson MO"
2010,"Johnson","TN",2360,5,"Johnson TN"
2010,"Johnson","TX",86164,258,"Johnson TX"
2010,"Johnson","WY",5123,15,"Johnson WY"
2011,"Johnson","AR",9247,22,"Johnson AR"
2011,"Johnson","IN",79378,247,"Johnson IN"
2011,"Johnson","IA",100667,224,"Johnson IA"
2011,"Johnson","KS",512080,829,"Johnson KS"
2011,"Johnson","KY",3483,5,"Johnson KY"
2011,"Johnson","MO",24453,38,"Johnson MO"
2011,"Johnson","TN",2554,5,"Johnson TN"
2011,"Johnson","TX",84579,258,"Johnson TX"
2011,"Johnson","WY",4622,18,"Johnson WY"
2012,"Johnson","AR",9286,16,"Johnson AR"
2012,"Johnson","GA",2216,7,"Johnson GA"
2012,"Johnson","IL",1443,4,"Johnson IL"
2012,"Johnson","IN",87484,269,"Johnson IN"
2012,"Johnson","IA",102169,264,"Johnson IA"
2012,"Johnson","KS",527748,775,"Johnson KS"
2012,"Johnson","KY",3473,3,"Johnson KY"
2012,"Johnson","MO",24777,54,"Johnson MO"
2012,"Johnson","TN",2550,12,"Johnson TN"
2012,"Johnson","TX",88182,257,"Johnson TX"
2012,"Johnson","WY",4691,14,"Johnson WY"
2013,"Johnson","AR",10997,18,"Johnson AR"
2013,"Johnson","IL",1462,8,"Johnson IL"
2013,"Johnson","IN",34211,89,"Johnson IN"
2013,"Johnson","IA",105625,316,"Johnson IA"
2013,"Johnson","KS",505140,667,"Johnson KS"
2013,"Johnson","KY",4123,3,"Johnson KY"
2013,"Johnson","MO",25677,47,"Johnson MO"
2013,"Johnson","TN",2504,4,"Johnson TN"
2013,"Johnson","TX",89031,186,"Johnson TX"
2013,"Johnson","WY",4639,20,"Johnson WY"
2014,"Johnson","AR",11025,17,"Johnson AR"
2014,"Johnson","IL",1453,2,"Johnson IL"
2014,"Johnson","IN",95540,284,"Johnson IN"
2014,"Johnson","IA",108273,287,"Johnson IA"
2014,"Johnson","KS",497090,620,"Johnson KS"
2014,"Johnson","KY",4294,4,"Johnson KY"
2014,"Johnson","MO",25320,53,"Johnson MO"
2014,"Johnson","TN",2496,5,"Johnson TN"
2014,"Johnson","TX",61771,110,"Johnson TX"
2014,"Johnson","WY",4651,9,"Johnson WY"
2015,"Johnson","AR",11114,37,"Johnson AR"
2015,"Johnson","IL",1436,3,"Johnson IL"
2015,"Johnson","IN",97168,327,"Johnson IN"
2015,"Johnson","IA",111443,299,"Johnson IA"
2015,"Johnson","KS",526635,894,"Johnson KS"
2015,"Johnson","KY",4263,6,"Johnson KY"
2015,"Johnson","MO",25347,61,"Johnson MO"
2015,"Johnson","TN",2466,3,"Johnson TN"
2015,"Johnson","TX",93498,231,"Johnson TX"
2015,"Johnson","WY",4623,13,"Johnson WY"
2017,"Johnson","AR",11261,50,"Johnson AR"
2017,"Johnson","IL",1748,1,"Johnson IL"
2017,"Johnson","IN",100694,455,"Johnson IN"
2017,"Johnson","IA",115662,259,"Johnson IA"
2017,"Johnson","KS",522063,978,"Johnson KS"
2017,"Johnson","KY",4198,10,"Johnson KY"
2017,"Johnson","MO",26013,50,"Johnson MO"
2017,"Johnson","TN",2431,3,"Johnson TN"
2017,"Johnson","TX",98866,233,"Johnson TX"
2017,"Johnson","WY",4590,2,"Johnson WY"
1999,"Johnston","NC",10989,0,"Johnston NC"
2000,"Johnston","NC",12014,0,"Johnston NC"
2001,"Johnston","NC",10989,0,"Johnston NC"
2003,"Johnston","NC",12056,131,"Johnston NC"
2004,"Johnston","NC",23118,163,"Johnston NC"
2005,"Johnston","NC",32709,219,"Johnston NC"
2005,"Johnston","OK",3180,7,"Johnston OK"
2006,"Johnston","NC",40682,340,"Johnston NC"
2006,"Johnston","OK",3164,10,"Johnston OK"
2007,"Johnston","NC",41373,280,"Johnston NC"
2007,"Johnston","OK",3248,10,"Johnston OK"
2008,"Johnston","NC",40715,285,"Johnston NC"
2008,"Johnston","OK",3216,9,"Johnston OK"
2009,"Johnston","NC",40754,221,"Johnston NC"
2010,"Johnston","NC",41724,207,"Johnston NC"
2010,"Johnston","OK",3266,9,"Johnston OK"
2011,"Johnston","NC",36928,194,"Johnston NC"
2011,"Johnston","OK",3066,7,"Johnston OK"
2012,"Johnston","NC",41365,193,"Johnston NC"
2012,"Johnston","OK",3100,5,"Johnston OK"
2013,"Johnston","NC",38435,167,"Johnston NC"
2013,"Johnston","OK",3064,5,"Johnston OK"
2014,"Johnston","NC",39592,200,"Johnston NC"
2014,"Johnston","OK",3072,2,"Johnston OK"
2015,"Johnston","NC",39095,167,"Johnston NC"
2017,"Johnston","OK",3119,4,"Johnston OK"
1999,"Jones","MS",18409,0,"Jones MS"
2000,"Jones","MS",19363,0,"Jones MS"
2001,"Jones","MS",18409,0,"Jones MS"
2003,"Jones","MS",18136,119,"Jones MS"
2004,"Jones","MS",18180,105,"Jones MS"
2005,"Jones","IA",9412,12,"Jones IA"
2005,"Jones","MS",18300,108,"Jones MS"
2005,"Jones","NC",1018,5,"Jones NC"
2005,"Jones","TX",8541,11,"Jones TX"
2006,"Jones","IA",9367,8,"Jones IA"
2006,"Jones","NC",1010,3,"Jones NC"
2006,"Jones","TX",6040,19,"Jones TX"
2007,"Jones","GA",2222,6,"Jones GA"
2007,"Jones","IA",9413,5,"Jones IA"
2007,"Jones","MS",18437,123,"Jones MS"
2007,"Jones","NC",978,2,"Jones NC"
2007,"Jones","TX",8085,17,"Jones TX"
2008,"Jones","GA",2239,11,"Jones GA"
2008,"Jones","IA",9468,8,"Jones IA"
2008,"Jones","MS",18415,101,"Jones MS"
2008,"Jones","NC",963,0,"Jones NC"
2008,"Jones","TX",7824,26,"Jones TX"
2009,"Jones","IA",9416,9,"Jones IA"
2009,"Jones","MS",18741,134,"Jones MS"
2009,"Jones","NC",955,2,"Jones NC"
2009,"Jones","TX",7751,17,"Jones TX"
2010,"Jones","IA",9567,8,"Jones IA"
2010,"Jones","MS",18928,103,"Jones MS"
2010,"Jones","NC",947,3,"Jones NC"
2010,"Jones","TX",7566,55,"Jones TX"
2011,"Jones","GA",3319,2,"Jones GA"
2011,"Jones","IA",9378,5,"Jones IA"
2011,"Jones","MS",18610,81,"Jones MS"
2011,"Jones","NC",1032,1,"Jones NC"
2011,"Jones","TX",8487,29,"Jones TX"
2012,"Jones","GA",3295,3,"Jones GA"
2012,"Jones","IA",5547,3,"Jones IA"
2012,"Jones","MS",18665,61,"Jones MS"
2012,"Jones","NC",1015,3,"Jones NC"
2012,"Jones","TX",8405,25,"Jones TX"
2013,"Jones","GA",3244,3,"Jones GA"
2013,"Jones","IA",9448,11,"Jones IA"
2013,"Jones","MS",18917,59,"Jones MS"
2013,"Jones","TX",7978,40,"Jones TX"
2014,"Jones","IA",9360,17,"Jones IA"
2014,"Jones","MS",19080,52,"Jones MS"
2014,"Jones","NC",1026,3,"Jones NC"
2014,"Jones","TX",7992,27,"Jones TX"
2015,"Jones","IA",9208,21,"Jones IA"
2015,"Jones","MS",18943,72,"Jones MS"
2015,"Jones","NC",1011,1,"Jones NC"
2015,"Jones","TX",7889,22,"Jones TX"
2017,"Jones","IA",9254,36,"Jones IA"
2017,"Jones","MS",18790,84,"Jones MS"
2017,"Jones","TX",7909,39,"Jones TX"
1999,"Josephine","OR",21589,0,"Josephine OR"
2000,"Josephine","OR",23438,0,"Josephine OR"
2001,"Josephine","OR",21589,0,"Josephine OR"
2003,"Josephine","OR",25112,52,"Josephine OR"
2004,"Josephine","OR",25953,68,"Josephine OR"
2005,"Josephine","OR",27547,37,"Josephine OR"
2006,"Josephine","OR",29356,49,"Josephine OR"
2007,"Josephine","OR",30292,67,"Josephine OR"
2008,"Josephine","OR",33673,58,"Josephine OR"
2011,"Josephine","OR",34901,109,"Josephine OR"
2013,"Josephine","OR",34865,110,"Josephine OR"
2015,"Josephine","OR",35411,122,"Josephine OR"
2017,"Josephine","OR",38082,103,"Josephine OR"
2005,"Juab","UT",5204,19,"Juab UT"
2006,"Juab","UT",5209,7,"Juab UT"
2007,"Juab","UT",5276,8,"Juab UT"
2008,"Juab","UT",5295,7,"Juab UT"
2009,"Juab","UT",5459,6,"Juab UT"
2010,"Juab","UT",5438,2,"Juab UT"
2011,"Juab","UT",5493,7,"Juab UT"
2012,"Juab","UT",5509,5,"Juab UT"
2013,"Juab","UT",5452,6,"Juab UT"
2014,"Juab","UT",5459,2,"Juab UT"
2015,"Juab","UT",5537,1,"Juab UT"
2017,"Juab","UT",5859,6,"Juab UT"
2003,"Juneau","AK",30991,97,"Juneau AK"
2004,"Juneau","AK",31505,145,"Juneau AK"
2005,"Juneau","AK",31509,135,"Juneau AK"
2005,"Juneau","WI",7305,39,"Juneau WI"
2006,"Juneau","AK",31285,123,"Juneau AK"
2006,"Juneau","WI",8313,46,"Juneau WI"
2007,"Juneau","AK",30746,126,"Juneau AK"
